task_number, question_number, questionnaire_name, question_name, question_response, attempt, study_name, session_id
4,23,pretest,stern1rt,1358,1,alexandersanchez.exemplars1,14048133
4,23,pretest,stern1,2,1,alexandersanchez.exemplars1,14048133
4,24,pretest,harvey1rt,1777,1,alexandersanchez.exemplars1,14048133
4,24,pretest,harvey1,2,1,alexandersanchez.exemplars1,14048133
4,25,pretest,bundy1rt,1069,1,alexandersanchez.exemplars1,14048133
4,25,pretest,bundy1,2,1,alexandersanchez.exemplars1,14048133
4,26,pretest,nichols1rt,1201,1,alexandersanchez.exemplars1,14048133
4,26,pretest,nichols1,2,1,alexandersanchez.exemplars1,14048133
4,27,pretest,baldwin1rt,1244,1,alexandersanchez.exemplars1,14048133
4,27,pretest,baldwin1,2,1,alexandersanchez.exemplars1,14048133
4,28,pretest,perry1rt,1483,1,alexandersanchez.exemplars1,14048133
4,28,pretest,perry1,2,1,alexandersanchez.exemplars1,14048133
4,29,pretest,manson1rt,1131,1,alexandersanchez.exemplars1,14048133
4,29,pretest,manson1,2,1,alexandersanchez.exemplars1,14048133
4,30,pretest,freeman1rt,1647,1,alexandersanchez.exemplars1,14048133
4,30,pretest,freeman1,2,1,alexandersanchez.exemplars1,14048133
4,31,pretest,bezos1rt,1282,1,alexandersanchez.exemplars1,14048133
4,31,pretest,bezos1,2,1,alexandersanchez.exemplars1,14048133
4,32,pretest,mcveigh1rt,1322,1,alexandersanchez.exemplars1,14048133
4,32,pretest,mcveigh1,2,1,alexandersanchez.exemplars1,14048133
4,33,pretest,ali1rt,1336,1,alexandersanchez.exemplars1,14048133
4,33,pretest,ali1,2,1,alexandersanchez.exemplars1,14048133
4,34,pretest,powell1,2,1,alexandersanchez.exemplars1,14048133
4,34,pretest,powell1rt,1298,1,alexandersanchez.exemplars1,14048133
4,35,pretest,samuel1rt,1617,1,alexandersanchez.exemplars1,14048133
4,35,pretest,samuel1,2,1,alexandersanchez.exemplars1,14048133
4,36,pretest,ck1rt,1752,1,alexandersanchez.exemplars1,14048133
4,36,pretest,ck1,2,1,alexandersanchez.exemplars1,14048133
4,37,pretest,cosby1rt,1329,1,alexandersanchez.exemplars1,14048133
4,37,pretest,cosby1,2,1,alexandersanchez.exemplars1,14048133
4,38,pretest,smith1rt,1280,1,alexandersanchez.exemplars1,14048133
4,38,pretest,smith1,2,1,alexandersanchez.exemplars1,14048133
4,39,pretest,capone1rt,1536,1,alexandersanchez.exemplars1,14048133
4,39,pretest,capone1,2,1,alexandersanchez.exemplars1,14048133
4,40,pretest,denzel1rt,1268,1,alexandersanchez.exemplars1,14048133
4,40,pretest,denzel1,2,1,alexandersanchez.exemplars1,14048133
4,41,pretest,weinstein1rt,3776,1,alexandersanchez.exemplars1,14048133
4,41,pretest,weinstein1,2,1,alexandersanchez.exemplars1,14048133
7,42,exp,thermoWhitert,6616,1,alexandersanchez.exemplars1,14048133
7,42,exp,thermoWhite,-8,1,alexandersanchez.exemplars1,14048133
7,43,exp,thermoBlack,-9,1,alexandersanchez.exemplars1,14048133
7,43,exp,thermoBlackrt,3054,1,alexandersanchez.exemplars1,14048133
12,1000,race_iat,block3Cond,"Black Names/Pleasant Words,White Names/Unpleasant Words",1,alexandersanchez.exemplars1,14048133
12,1001,race_iat,feedback,Your responses suggested a moderate automatic association of Pleasant Words with White Names and Unpleasant Words with Black Names.,1,alexandersanchez.exemplars1,14048133
12,1002,race_iat,d,-0.46,1,alexandersanchez.exemplars1,14048133
1,0,consent,userconsent,TRUE,1,alexandersanchez.exemplars1,14048135
1,0,consent,userconsentrt,43757,1,alexandersanchez.exemplars1,14048135
2,1,realstart,commit,I will complete this study with my full attention,1,alexandersanchez.exemplars1,14048135
2,1,realstart,commitrt,28103,1,alexandersanchez.exemplars1,14048135
4,2,pretest,freeman1,1,1,alexandersanchez.exemplars1,14048135
4,2,pretest,freeman1rt,3851,1,alexandersanchez.exemplars1,14048135
4,3,pretest,freeman_rrt,4356,1,alexandersanchez.exemplars1,14048135
4,3,pretest,freeman_r,97,1,alexandersanchez.exemplars1,14048135
4,4,pretest,shkreli1rt,6986,1,alexandersanchez.exemplars1,14048135
4,4,pretest,shkreli1,2,1,alexandersanchez.exemplars1,14048135
4,5,pretest,bezos1rt,2999,1,alexandersanchez.exemplars1,14048135
4,5,pretest,bezos1,1,1,alexandersanchez.exemplars1,14048135
4,6,pretest,bezos_rrt,4805,1,alexandersanchez.exemplars1,14048135
4,6,pretest,bezos_r,-44,1,alexandersanchez.exemplars1,14048135
4,7,pretest,lewis1,1,1,alexandersanchez.exemplars1,14048135
4,7,pretest,lewis1rt,3193,1,alexandersanchez.exemplars1,14048135
4,8,pretest,lewis_rrt,2185,1,alexandersanchez.exemplars1,14048135
4,8,pretest,lewis_r,99,1,alexandersanchez.exemplars1,14048135
4,9,pretest,harvey1rt,3141,1,alexandersanchez.exemplars1,14048135
4,9,pretest,harvey1,1,1,alexandersanchez.exemplars1,14048135
4,10,pretest,harvey_rrt,2898,1,alexandersanchez.exemplars1,14048135
4,10,pretest,harvey_r,-5,1,alexandersanchez.exemplars1,14048135
4,11,pretest,mj1rt,2511,1,alexandersanchez.exemplars1,14048135
4,11,pretest,mj1,1,1,alexandersanchez.exemplars1,14048135
4,12,pretest,mj_rrt,2271,1,alexandersanchez.exemplars1,14048135
4,12,pretest,mj_r,99,1,alexandersanchez.exemplars1,14048135
4,13,pretest,perry1rt,2623,1,alexandersanchez.exemplars1,14048135
4,13,pretest,perry1,1,1,alexandersanchez.exemplars1,14048135
4,14,pretest,perry_rrt,2311,1,alexandersanchez.exemplars1,14048135
4,14,pretest,perry_r,66,1,alexandersanchez.exemplars1,14048135
4,15,pretest,dillinger1rt,3373,1,alexandersanchez.exemplars1,14048135
4,15,pretest,dillinger1,2,1,alexandersanchez.exemplars1,14048135
4,16,pretest,foxx1rt,2411,1,alexandersanchez.exemplars1,14048135
4,16,pretest,foxx1,1,1,alexandersanchez.exemplars1,14048135
4,17,pretest,foxx_rrt,3207,1,alexandersanchez.exemplars1,14048135
4,17,pretest,foxx_r,70,1,alexandersanchez.exemplars1,14048135
4,18,pretest,madoff1rt,2464,1,alexandersanchez.exemplars1,14048135
4,18,pretest,madoff1,1,1,alexandersanchez.exemplars1,14048135
4,19,pretest,madoff_rrt,2239,1,alexandersanchez.exemplars1,14048135
4,19,pretest,madoff_r,-100,1,alexandersanchez.exemplars1,14048135
4,20,pretest,bundy1rt,2893,1,alexandersanchez.exemplars1,14048135
4,20,pretest,bundy1,1,1,alexandersanchez.exemplars1,14048135
4,21,pretest,bundy_rrt,2663,1,alexandersanchez.exemplars1,14048135
4,21,pretest,bundy_r,-99,1,alexandersanchez.exemplars1,14048135
4,22,pretest,powell1rt,2374,1,alexandersanchez.exemplars1,14048135
4,22,pretest,powell1,1,1,alexandersanchez.exemplars1,14048135
4,23,pretest,powell_rrt,2020,1,alexandersanchez.exemplars1,14048135
4,23,pretest,powell_r,19,1,alexandersanchez.exemplars1,14048135
4,24,pretest,sheen1rt,2419,1,alexandersanchez.exemplars1,14048135
4,24,pretest,sheen1,1,1,alexandersanchez.exemplars1,14048135
4,25,pretest,sheen_rrt,2077,1,alexandersanchez.exemplars1,14048135
4,25,pretest,sheen_r,-86,1,alexandersanchez.exemplars1,14048135
4,26,pretest,gotti1rt,2813,1,alexandersanchez.exemplars1,14048135
4,26,pretest,gotti1,1,1,alexandersanchez.exemplars1,14048135
4,27,pretest,gotti_rrt,2311,1,alexandersanchez.exemplars1,14048135
4,27,pretest,gotti_r,-98,1,alexandersanchez.exemplars1,14048135
4,28,pretest,stern1rt,2315,1,alexandersanchez.exemplars1,14048135
4,28,pretest,stern1,1,1,alexandersanchez.exemplars1,14048135
4,29,pretest,stern_rrt,2174,1,alexandersanchez.exemplars1,14048135
4,29,pretest,stern_r,-99,1,alexandersanchez.exemplars1,14048135
4,30,pretest,manson1rt,2606,1,alexandersanchez.exemplars1,14048135
4,30,pretest,manson1,1,1,alexandersanchez.exemplars1,14048135
4,31,pretest,manson_rrt,2305,1,alexandersanchez.exemplars1,14048135
4,31,pretest,manson_r,-99,1,alexandersanchez.exemplars1,14048135
4,32,pretest,nichols1rt,2495,1,alexandersanchez.exemplars1,14048135
4,32,pretest,nichols1,1,1,alexandersanchez.exemplars1,14048135
4,33,pretest,nichols_rrt,3137,1,alexandersanchez.exemplars1,14048135
4,33,pretest,nichols_r,-100,1,alexandersanchez.exemplars1,14048135
4,34,pretest,murphy1rt,2174,1,alexandersanchez.exemplars1,14048135
4,34,pretest,murphy1,1,1,alexandersanchez.exemplars1,14048135
4,35,pretest,murphy_rrt,1873,1,alexandersanchez.exemplars1,14048135
4,35,pretest,murphy_r,-21,1,alexandersanchez.exemplars1,14048135
4,36,pretest,kaczynski1rt,2202,1,alexandersanchez.exemplars1,14048135
4,36,pretest,kaczynski1,1,1,alexandersanchez.exemplars1,14048135
4,37,pretest,kaczynski_rrt,2069,1,alexandersanchez.exemplars1,14048135
4,37,pretest,kaczynski_r,-100,1,alexandersanchez.exemplars1,14048135
4,38,pretest,ali1rt,2517,1,alexandersanchez.exemplars1,14048135
4,38,pretest,ali1,1,1,alexandersanchez.exemplars1,14048135
4,39,pretest,ali_rrt,2375,1,alexandersanchez.exemplars1,14048135
4,39,pretest,ali_r,99,1,alexandersanchez.exemplars1,14048135
4,40,pretest,cosby1rt,2365,1,alexandersanchez.exemplars1,14048135
4,40,pretest,cosby1,1,1,alexandersanchez.exemplars1,14048135
4,41,pretest,cosby_rrt,2007,1,alexandersanchez.exemplars1,14048135
4,41,pretest,cosby_r,-100,1,alexandersanchez.exemplars1,14048135
4,42,pretest,ck1rt,2565,1,alexandersanchez.exemplars1,14048135
4,42,pretest,ck1,1,1,alexandersanchez.exemplars1,14048135
4,43,pretest,ck_r,-2,1,alexandersanchez.exemplars1,14048135
4,43,pretest,ck_rrt,2321,1,alexandersanchez.exemplars1,14048135
4,44,pretest,denzel1,1,1,alexandersanchez.exemplars1,14048135
4,44,pretest,denzel1rt,2399,1,alexandersanchez.exemplars1,14048135
4,45,pretest,denzel_rrt,3055,1,alexandersanchez.exemplars1,14048135
4,45,pretest,denzel_r,100,1,alexandersanchez.exemplars1,14048135
4,46,pretest,hines1rt,3496,1,alexandersanchez.exemplars1,14048135
4,46,pretest,hines1,2,1,alexandersanchez.exemplars1,14048135
4,47,pretest,capone1rt,2142,1,alexandersanchez.exemplars1,14048135
4,47,pretest,capone1,1,1,alexandersanchez.exemplars1,14048135
4,48,pretest,capone_rrt,2412,1,alexandersanchez.exemplars1,14048135
4,48,pretest,capone_r,-99,1,alexandersanchez.exemplars1,14048135
4,49,pretest,weinstein1rt,2430,1,alexandersanchez.exemplars1,14048135
4,49,pretest,weinstein1,1,1,alexandersanchez.exemplars1,14048135
4,50,pretest,weinstein_rrt,2159,1,alexandersanchez.exemplars1,14048135
4,50,pretest,weinstein_r,-99,1,alexandersanchez.exemplars1,14048135
4,51,pretest,baldwin1rt,1956,1,alexandersanchez.exemplars1,14048135
4,51,pretest,baldwin1,1,1,alexandersanchez.exemplars1,14048135
4,52,pretest,baldwin_rrt,2082,1,alexandersanchez.exemplars1,14048135
4,52,pretest,baldwin_r,34,1,alexandersanchez.exemplars1,14048135
4,53,pretest,lauer1rt,2156,1,alexandersanchez.exemplars1,14048135
4,53,pretest,lauer1,1,1,alexandersanchez.exemplars1,14048135
4,54,pretest,lauer_rrt,2199,1,alexandersanchez.exemplars1,14048135
4,54,pretest,lauer_r,-95,1,alexandersanchez.exemplars1,14048135
4,55,pretest,rock1rt,2148,1,alexandersanchez.exemplars1,14048135
4,55,pretest,rock1,1,1,alexandersanchez.exemplars1,14048135
4,56,pretest,rock_rrt,1754,1,alexandersanchez.exemplars1,14048135
4,56,pretest,rock_r,12,1,alexandersanchez.exemplars1,14048135
4,57,pretest,dahmer1rt,2318,1,alexandersanchez.exemplars1,14048135
4,57,pretest,dahmer1,1,1,alexandersanchez.exemplars1,14048135
4,58,pretest,dahmer_rrt,2686,1,alexandersanchez.exemplars1,14048135
4,58,pretest,dahmer_r,-100,1,alexandersanchez.exemplars1,14048135
4,59,pretest,jackson1rt,2079,1,alexandersanchez.exemplars1,14048135
4,59,pretest,jackson1,1,1,alexandersanchez.exemplars1,14048135
4,60,pretest,jackson_rrt,2159,1,alexandersanchez.exemplars1,14048135
4,60,pretest,jackson_r,98,1,alexandersanchez.exemplars1,14048135
4,61,pretest,woods1rt,2073,1,alexandersanchez.exemplars1,14048135
4,61,pretest,woods1,1,1,alexandersanchez.exemplars1,14048135
4,62,pretest,woods_rrt,1792,1,alexandersanchez.exemplars1,14048135
4,62,pretest,woods_r,28,1,alexandersanchez.exemplars1,14048135
4,63,pretest,mlk1rt,1840,1,alexandersanchez.exemplars1,14048135
4,63,pretest,mlk1,1,1,alexandersanchez.exemplars1,14048135
4,64,pretest,mlk_rrt,2557,1,alexandersanchez.exemplars1,14048135
4,64,pretest,mlk_r,99,1,alexandersanchez.exemplars1,14048135
4,65,pretest,epstein1rt,2135,1,alexandersanchez.exemplars1,14048135
4,65,pretest,epstein1,1,1,alexandersanchez.exemplars1,14048135
4,66,pretest,epstein_rrt,2050,1,alexandersanchez.exemplars1,14048135
4,66,pretest,epstein_r,-99,1,alexandersanchez.exemplars1,14048135
4,67,pretest,oswald1rt,2304,1,alexandersanchez.exemplars1,14048135
4,67,pretest,oswald1,1,1,alexandersanchez.exemplars1,14048135
4,68,pretest,oswald_rrt,2315,1,alexandersanchez.exemplars1,14048135
4,68,pretest,oswald_r,-99,1,alexandersanchez.exemplars1,14048135
4,69,pretest,mcveigh1rt,2199,1,alexandersanchez.exemplars1,14048135
4,69,pretest,mcveigh1,1,1,alexandersanchez.exemplars1,14048135
4,70,pretest,mcveigh_rrt,2762,1,alexandersanchez.exemplars1,14048135
4,70,pretest,mcveigh_r,-99,1,alexandersanchez.exemplars1,14048135
4,71,pretest,smith1rt,2111,1,alexandersanchez.exemplars1,14048135
4,71,pretest,smith1,1,1,alexandersanchez.exemplars1,14048135
4,72,pretest,smith_rrt,1539,1,alexandersanchez.exemplars1,14048135
4,72,pretest,smith_r,66,1,alexandersanchez.exemplars1,14048135
4,73,pretest,bryant1rt,2177,1,alexandersanchez.exemplars1,14048135
4,73,pretest,bryant1,1,1,alexandersanchez.exemplars1,14048135
4,74,pretest,bryant_rrt,1904,1,alexandersanchez.exemplars1,14048135
4,74,pretest,bryant_r,98,1,alexandersanchez.exemplars1,14048135
4,75,pretest,samuel1rt,2079,1,alexandersanchez.exemplars1,14048135
4,75,pretest,samuel1,1,1,alexandersanchez.exemplars1,14048135
4,76,pretest,samuel_rrt,2226,1,alexandersanchez.exemplars1,14048135
4,76,pretest,samuel_r,92,1,alexandersanchez.exemplars1,14048135
4,77,pretest,wonder1rt,1989,1,alexandersanchez.exemplars1,14048135
4,77,pretest,wonder1,1,1,alexandersanchez.exemplars1,14048135
4,78,pretest,wonder_rrt,2261,1,alexandersanchez.exemplars1,14048135
4,78,pretest,wonder_r,99,1,alexandersanchez.exemplars1,14048135
7,79,exp,thermoWhitert,11379,1,alexandersanchez.exemplars1,14048135
7,79,exp,thermoWhite,49,1,alexandersanchez.exemplars1,14048135
7,80,exp,thermoBlackrt,4316,1,alexandersanchez.exemplars1,14048135
7,80,exp,thermoBlack,66,1,alexandersanchez.exemplars1,14048135
12,1000,race_iat,block3Cond,"Black Names/Unpleasant Words,White Names/Pleasant Words",1,alexandersanchez.exemplars1,14048135
12,1001,race_iat,feedback,Your responses suggested a moderate automatic association of Pleasant Words with White Names and Unpleasant Words with Black Names.,1,alexandersanchez.exemplars1,14048135
12,1002,race_iat,d,-0.42,1,alexandersanchez.exemplars1,14048135
1,0,consent,userconsentrt,16303,1,alexandersanchez.exemplars1,14048143
1,0,consent,userconsent,TRUE,1,alexandersanchez.exemplars1,14048143
2,1,realstart,commit,i will complete this study with my full attention,1,alexandersanchez.exemplars1,14048143
2,1,realstart,commitrt,49930,1,alexandersanchez.exemplars1,14048143
4,2,pretest,freeman1rt,4463,1,alexandersanchez.exemplars1,14048143
4,2,pretest,freeman1,1,1,alexandersanchez.exemplars1,14048143
4,3,pretest,freeman_rrt,5943,1,alexandersanchez.exemplars1,14048143
4,3,pretest,freeman_r,67,1,alexandersanchez.exemplars1,14048143
4,4,pretest,nichols1rt,5811,1,alexandersanchez.exemplars1,14048143
4,4,pretest,nichols1,2,1,alexandersanchez.exemplars1,14048143
4,5,pretest,rock1rt,3818,1,alexandersanchez.exemplars1,14048143
4,5,pretest,rock1,2,1,alexandersanchez.exemplars1,14048143
4,6,pretest,woods1rt,3482,1,alexandersanchez.exemplars1,14048143
4,6,pretest,woods1,1,1,alexandersanchez.exemplars1,14048143
4,7,pretest,woods_rrt,5529,1,alexandersanchez.exemplars1,14048143
4,7,pretest,woods_r,11,1,alexandersanchez.exemplars1,14048143
4,8,pretest,gotti1rt,6744,1,alexandersanchez.exemplars1,14048143
4,8,pretest,gotti1,1,1,alexandersanchez.exemplars1,14048143
4,9,pretest,gotti_rrt,5414,1,alexandersanchez.exemplars1,14048143
4,9,pretest,gotti_r,-79,1,alexandersanchez.exemplars1,14048143
4,10,pretest,manson1rt,4516,1,alexandersanchez.exemplars1,14048143
4,10,pretest,manson1,1,1,alexandersanchez.exemplars1,14048143
4,11,pretest,manson_rrt,3526,1,alexandersanchez.exemplars1,14048143
4,11,pretest,manson_r,-99,1,alexandersanchez.exemplars1,14048143
4,12,pretest,lewis1,2,1,alexandersanchez.exemplars1,14048143
4,12,pretest,lewis1rt,4918,1,alexandersanchez.exemplars1,14048143
4,13,pretest,ck1rt,4144,1,alexandersanchez.exemplars1,14048143
4,13,pretest,ck1,2,1,alexandersanchez.exemplars1,14048143
4,14,pretest,dillinger1rt,3547,1,alexandersanchez.exemplars1,14048143
4,14,pretest,dillinger1,1,1,alexandersanchez.exemplars1,14048143
4,15,pretest,dillingerrt,3898,1,alexandersanchez.exemplars1,14048143
4,15,pretest,dillinger,-72,1,alexandersanchez.exemplars1,14048143
4,16,pretest,smith1rt,3448,1,alexandersanchez.exemplars1,14048143
4,16,pretest,smith1,1,1,alexandersanchez.exemplars1,14048143
4,17,pretest,smith_rrt,2972,1,alexandersanchez.exemplars1,14048143
4,17,pretest,smith_r,54,1,alexandersanchez.exemplars1,14048143
4,18,pretest,oswald1rt,3583,1,alexandersanchez.exemplars1,14048143
4,18,pretest,oswald1,1,1,alexandersanchez.exemplars1,14048143
4,19,pretest,oswald_rrt,3865,1,alexandersanchez.exemplars1,14048143
4,19,pretest,oswald_r,-7,1,alexandersanchez.exemplars1,14048143
4,20,pretest,foxx1rt,5090,1,alexandersanchez.exemplars1,14048143
4,20,pretest,foxx1,2,1,alexandersanchez.exemplars1,14048143
4,21,pretest,murphy1rt,3054,1,alexandersanchez.exemplars1,14048143
4,21,pretest,murphy1,1,1,alexandersanchez.exemplars1,14048143
4,22,pretest,murphy_rrt,2425,1,alexandersanchez.exemplars1,14048143
4,22,pretest,murphy_r,45,1,alexandersanchez.exemplars1,14048143
4,23,pretest,lauer1rt,3583,1,alexandersanchez.exemplars1,14048143
4,23,pretest,lauer1,2,1,alexandersanchez.exemplars1,14048143
4,24,pretest,weinstein1rt,3517,1,alexandersanchez.exemplars1,14048143
4,24,pretest,weinstein1,1,1,alexandersanchez.exemplars1,14048143
4,25,pretest,weinstein_r,-99,1,alexandersanchez.exemplars1,14048143
4,25,pretest,weinstein_rrt,2782,1,alexandersanchez.exemplars1,14048143
4,26,pretest,mj1rt,3874,1,alexandersanchez.exemplars1,14048143
4,26,pretest,mj1,1,1,alexandersanchez.exemplars1,14048143
4,27,pretest,mj_rrt,2647,1,alexandersanchez.exemplars1,14048143
4,27,pretest,mj_r,88,1,alexandersanchez.exemplars1,14048143
4,28,pretest,harvey1rt,4766,1,alexandersanchez.exemplars1,14048143
4,28,pretest,harvey1,2,1,alexandersanchez.exemplars1,14048143
4,29,pretest,capone1rt,2829,1,alexandersanchez.exemplars1,14048143
4,29,pretest,capone1,1,1,alexandersanchez.exemplars1,14048143
4,30,pretest,capone_rrt,5955,1,alexandersanchez.exemplars1,14048143
4,30,pretest,capone_r,-60,1,alexandersanchez.exemplars1,14048143
4,31,pretest,denzel1rt,3672,1,alexandersanchez.exemplars1,14048143
4,31,pretest,denzel1,1,1,alexandersanchez.exemplars1,14048143
4,32,pretest,denzel_rrt,2425,1,alexandersanchez.exemplars1,14048143
4,32,pretest,denzel_r,75,1,alexandersanchez.exemplars1,14048143
4,33,pretest,mcveigh1rt,4507,1,alexandersanchez.exemplars1,14048143
4,33,pretest,mcveigh1,1,1,alexandersanchez.exemplars1,14048143
4,34,pretest,mcveigh_rrt,3546,1,alexandersanchez.exemplars1,14048143
4,34,pretest,mcveigh_r,-95,1,alexandersanchez.exemplars1,14048143
4,35,pretest,kaczynski1rt,3854,1,alexandersanchez.exemplars1,14048143
4,35,pretest,kaczynski1,2,1,alexandersanchez.exemplars1,14048143
4,36,pretest,stern1rt,3325,1,alexandersanchez.exemplars1,14048143
4,36,pretest,stern1,1,1,alexandersanchez.exemplars1,14048143
4,37,pretest,stern_rrt,3808,1,alexandersanchez.exemplars1,14048143
4,37,pretest,stern_r,-46,1,alexandersanchez.exemplars1,14048143
4,38,pretest,bryant1rt,2863,1,alexandersanchez.exemplars1,14048143
4,38,pretest,bryant1,1,1,alexandersanchez.exemplars1,14048143
4,39,pretest,bryant_rrt,2647,1,alexandersanchez.exemplars1,14048143
4,39,pretest,bryant_r,88,1,alexandersanchez.exemplars1,14048143
4,40,pretest,sheen1rt,3101,1,alexandersanchez.exemplars1,14048143
4,40,pretest,sheen1,1,1,alexandersanchez.exemplars1,14048143
4,41,pretest,sheen_rrt,2760,1,alexandersanchez.exemplars1,14048143
4,41,pretest,sheen_r,26,1,alexandersanchez.exemplars1,14048143
4,42,pretest,shkreli1,2,1,alexandersanchez.exemplars1,14048143
4,42,pretest,shkreli1rt,3910,1,alexandersanchez.exemplars1,14048143
